Gene name	baseMean	log2FoldChange	lfcSE	pvalue	padj	Gene type
DRG2	268.569051662325	-0.0028216695675602	0.121314863291072	0.980215789794607	0.986616736935996	protein_coding
KLHL2	538.650581487505	-0.0029470648109014	0.106196272529402	0.976914411647851	0.984719524793719	protein_coding
RETSAT	1017.85679279223	0.0029868748289292	0.0744363541935683	0.968561141787907	0.979017592372876	protein_coding
STAG3L4	251.894150746604	-0.003013428012724	0.123788738757815	0.97959803110089	0.986213995764861	transcribed_unprocessed_pseudogene
SLC25A46	658.085297664807	0.003301748263764	0.0890400804053834	0.970952934783623	0.9807351817193	protein_coding
WDR45	426.032799716578	-0.0035608184203456	0.106808732271144	0.972522264217342	0.981926360796601	protein_coding
NTMT1	332.70547928059	0.0037763797398668	0.117160318970922	0.975977745393947	0.984362508574941	protein_coding
RIF1	1996.33481791157	0.0039462855318033	0.05917834435267	0.947331469925069	0.963477848976035	protein_coding
CDIPT	651.920649860431	-0.0039472115664718	0.0843727468908794	0.957809417079984	0.970965315744185	protein_coding
FAM174B	420.920801743956	-0.0040672255388908	0.104634878405327	0.968090204049742	0.978628885667844	protein_coding
PIH1D1	1568.12435363584	-0.0041774775449297	0.0621181733030318	0.9454930888415	0.962311670423623	protein_coding
MMUT	729.335249765521	-0.0042461677817218	0.0850808731006125	0.959365740458566	0.97176042502169	protein_coding
SH2B1	695.074272493454	0.0043228964618688	0.0875218665758258	0.961087981865123	0.972939482311677	protein_coding
TBC1D4	1051.04162768384	-0.004334447146269	0.0738166258397538	0.952451513758376	0.966918159359169	protein_coding
DDIAS	395.820864146478	-0.0045534283478914	0.101385799195021	0.963259775557374	0.974527419643874	protein_coding
HMBS	843.948195040614	0.0047493734489007	0.0775873120206466	0.951605121487399	0.966232078989984	protein_coding
BRPF3	1925.56257521416	-0.0048429710721221	0.057509490940861	0.931252272213631	0.952309156646498	protein_coding
WASF1	299.269938526367	-0.0049105099010412	0.117740214179087	0.965535052762184	0.976394413348459	protein_coding
NT5DC2	461.213343297052	0.0050279187093336	0.10239917836295	0.961258864854215	0.973068997000706	protein_coding
CENPQ	216.659720671406	-0.005064415946488	0.139096384264567	0.969646586174874	0.979721397973257	protein_coding
PPIH	331.333043150701	-0.0051946653461517	0.116740210692905	0.962467743749292	0.973988125854018	protein_coding
ARRDC1	834.152294337244	0.005219688428726	0.0764307621911832	0.946031808377654	0.962792680513398	protein_coding
MRPL51	1059.94269878584	0.0055500764397619	0.0741463141016624	0.940667649160693	0.9589942674773	protein_coding
MFSD12	355.742866557634	-0.0057031301006648	0.111826472828014	0.96310804293417	0.974462000393071	protein_coding
RAP2C	651.18130644674	-0.0062457462979921	0.094850787956948	0.946468296404348	0.96300142170415	protein_coding
EIF3K	3838.40636819513	0.0062865668427761	0.0524354897953561	0.907298365193989	0.934562274790444	protein_coding
NUS1	585.703384730685	-0.0063701814561607	0.0894019356408133	0.938915546714709	0.95772513651744	protein_coding
C1orf174	308.152411143661	0.0063848849694868	0.115241945896604	0.95637824551927	0.969816112271228	protein_coding
ELF4	1766.74615846199	-0.0067548526632655	0.0643345699982427	0.913024134171467	0.939057207230575	protein_coding
PCBD1	1268.69854886824	0.0067630731285575	0.0672271554501793	0.920214993050028	0.94443227397416	protein_coding
LGALS3	1216.89418220543	-0.0069229607283019	0.0690100072748498	0.919124380995951	0.943783206045784	protein_coding
COMMD6	769.758877712079	0.0072756994454856	0.0806627090785437	0.92849110242515	0.950216463626312	protein_coding
RAD54L2	342.495491185308	-0.0075317899458893	0.114139756349748	0.946449974581224	0.96300142170415	protein_coding
RPS6KA4	862.628582557955	0.0075864619345959	0.0777752074306319	0.922646609257663	0.946166740722291	protein_coding
CACFD1	518.124144084359	-0.0076032274815007	0.100760173641102	0.938769051858896	0.957618817621955	protein_coding
HPRT1	453.558265963088	-0.0079949006371268	0.101769665369767	0.936279614862512	0.955940136695872	protein_coding
PTDSS1	1338.21272658984	-0.0080652647310008	0.0722604704004211	0.910036900898854	0.936768927751072	protein_coding
NKRF	309.343861580192	-0.0080661436685617	0.116789578976692	0.943485189796477	0.961001907413287	protein_coding
RUVBL2	1720.41523741111	-0.0083092072562683	0.0629267116901204	0.893905655906777	0.92438110316899	protein_coding
CSTF1	738.025806095908	-0.0084915116161676	0.0814680883768766	0.915975476587877	0.941490539456115	protein_coding
PLD2	217.336682292051	-0.0084957843664777	0.140868323679607	0.949933777265715	0.965203896954305	protein_coding
SUCLG1	1318.03627634392	0.0085629359516835	0.0666487388276041	0.898792365242951	0.928036703047521	protein_coding
TRPS1	2280.71453336945	-0.0086894975279672	0.0580531506223641	0.88400594033377	0.917283687309148	protein_coding
GABRA2	240.252996002216	-0.0087059522090343	0.126623438790023	0.943175855723809	0.960801925072549	protein_coding
DNAJB12	839.295622856034	-0.0088195782400286	0.075682713781749	0.906252469518543	0.933697183264422	protein_coding
FBH1	1040.72628861908	0.0089925663323632	0.0717436935892152	0.901021105250548	0.929787138623989	protein_coding
CCNL2	3161.2354780571	-0.0091264111713523	0.0516503312311882	0.854503911023369	0.895819627815087	protein_coding
MTSS1	484.106273829331	-0.0093136977647586	0.104181375116015	0.927380519139962	0.94946400084376	protein_coding
AGFG2	389.236151856107	0.0093243298998059	0.107192383087968	0.930423002738362	0.951675893645983	protein_coding
TDG	620.698392988559	0.0093676181474872	0.0838725217832759	0.912317226417463	0.938537285637543	protein_coding
GRIPAP1	999.227873165253	-0.0096770624880456	0.0745655684893196	0.895703305605198	0.925822398930558	protein_coding
LAPTM4B	990.660145885116	-0.0096874007605761	0.0746506345745934	0.895748902346001	0.925822398930558	protein_coding
RPP38	238.712553751855	0.0098085388250314	0.135362022828264	0.942739742416554	0.960588077693677	protein_coding
PMPCB	1533.9665881581	0.0099669469422153	0.0697942808936613	0.886691517273076	0.919186365849538	protein_coding
MRPL13	2284.90114305935	-0.0101051417226732	0.0685584193308666	0.882034520465954	0.915867199702928	protein_coding
PDCD7	427.738934440051	-0.0101964998277957	0.112291426178287	0.926344493335875	0.948634784220759	protein_coding
NUP188	1244.12175265729	-0.0102829470084819	0.0663512177664377	0.875931967196622	0.911159053931736	protein_coding
STMP1	462.166353904073	-0.0105271926001604	0.100540492193555	0.915292921564114	0.940921237839373	protein_coding
NKAP	275.130801303491	0.0106132680550194	0.126341207750068	0.933228858440337	0.953770837823237	protein_coding
MRPL19	721.742444703942	-0.010873646123284	0.0810158325627637	0.892214953640144	0.923098107607904	protein_coding
ZNF316	506.612784197865	-0.0109994073469358	0.0922967707116988	0.902832786582354	0.93127493755727	protein_coding
KIN	297.721242217592	0.0113216610144961	0.115192351002407	0.921894226538042	0.945678424170737	protein_coding
CHEK2	545.535838495352	0.0113507370087196	0.0898703667618319	0.90055463379392	0.929475101011371	protein_coding
TMEM131	869.190801571509	-0.0114817519327642	0.0800241429547449	0.884762665479324	0.917690660308103	protein_coding
ATP2B1	2700.82675892707	0.0117732258272225	0.0552185805302237	0.83140789421597	0.877493947603197	protein_coding
TUBA1B	2584.97282019798	-0.011784571816071	0.0583063446211102	0.841193938340404	0.885265780534923	protein_coding
PARK7	1905.27932186	-0.0120454231189133	0.0664439092951213	0.854546320425462	0.895822639409647	protein_coding
ENTPD6	2656.53660251145	-0.0121766120389809	0.0602452534338285	0.838940416524998	0.883427613404443	protein_coding
SIK2	1688.7914883195	-0.0124509271364381	0.0577528363257734	0.829103151630131	0.876081668126452	protein_coding
KIAA0895L	298.364697506313	0.0126125725885988	0.115352324033969	0.913029847086661	0.939057207230575	protein_coding
KIAA0895L	298.364697506313	0.0126125725885988	0.115352324033969	0.913029847086661	0.939057207230575	transcribed_processed_pseudogene
IARS1	10377.7182076458	0.012661246761956	0.0593975095889298	0.830812663675121	0.877072034216497	protein_coding
TRIM24	1091.16404245218	0.0126736975384876	0.0716233602411673	0.859655099462674	0.899119498144106	protein_coding
RPL22L1	520.488056921943	0.012747156177725	0.0982787163724185	0.897044697153156	0.926696701230849	protein_coding
MTMR1	1089.05777361762	-0.0130416625578559	0.0682805609737536	0.847520239548228	0.890419600393816	protein_coding
SPSB2	211.290619037237	0.0131011521103942	0.135475040286591	0.922932630319791	0.946325583910339	protein_coding
NUP85	879.647706732786	0.0133747676403957	0.0737334875748676	0.856096483556857	0.896885433415291	protein_coding
MED1	2425.15123182666	-0.0134477457738968	0.0530650549927549	0.800012724081329	0.854468195636597	protein_coding
GTF2A2	938.444285717057	-0.0137620201244935	0.0732909576233802	0.850027200075098	0.892447815175458	protein_coding
POLR2H	1258.04562871928	-0.0137710835828359	0.067184428043642	0.842837902245076	0.88666641234418	protein_coding
PAFAH1B2	2377.49572211028	0.0139668220995055	0.0558836103244088	0.802974092644378	0.856460339459413	protein_coding
SRA1	521.905344361266	-0.0139709190471361	0.0978950016422259	0.885145544007984	0.917961723550573	protein_coding
RBM4B	441.012765650147	0.0140797319309809	0.0989367556079298	0.886857422928621	0.919232181551541	protein_coding
TUBGCP6	507.830352802208	-0.0141241211259154	0.0951167710244218	0.883400408420031	0.916781315164249	protein_coding
ANXA11	3926.72258458502	-0.0141308716176384	0.0525196432166161	0.784225202259986	0.842011781870197	protein_coding
CIZ1	1882.82729216559	0.0145840291267337	0.0590995906638517	0.804719210273824	0.857802511130586	protein_coding
NCBP3	929.932883383327	0.0148583791517697	0.0753047627028514	0.843622022923224	0.887326515430063	protein_coding
TPD52L1	502.556899008884	0.0148991478737529	0.094824553591136	0.872519216452786	0.908526673087648	protein_coding
TMTC2	693.675674963102	-0.0149010233049091	0.0814202787120019	0.861446333950275	0.900431380479095	protein_coding
SGMS1	289.976863502977	0.0149285536065211	0.119277740357738	0.900321607055175	0.929276921130474	protein_coding
CDC6	1250.59812548955	-0.0150088203324475	0.0773327578271164	0.844966732366215	0.888452189055349	protein_coding
TRIM38	639.410374882834	-0.0150177725064753	0.0896708684999515	0.865676878495639	0.9036887036381	protein_coding
STXBP1	666.359256099643	-0.0150501097946005	0.0843023272535683	0.853064841666771	0.894862395031247	protein_coding
POLL	455.556645437711	-0.0151678271309632	0.0997925027974353	0.87779055746145	0.912547760998465	protein_coding
AASDH	349.116570214546	-0.0157272477213242	0.108690751887777	0.882966700854102	0.916541117278369	protein_coding
CLNS1A	2519.80458910702	-0.015983702088131	0.0586416206931673	0.783898003659697	0.841740247709654	protein_coding
MRPS33	738.775723471083	-0.016037402758352	0.0910389199062595	0.858723022553262	0.898684113305289	protein_coding
GALM	571.976605513063	-0.0160676928845153	0.0878788999942712	0.852881189443356	0.894775609986447	protein_coding
GSS	1176.36863067402	-0.0162980251364068	0.0731264317110457	0.822451916879676	0.87079979124578	protein_coding
IFT88	753.476451365257	-0.0165827588027474	0.0781567539578907	0.830814593979551	0.877072034216497	protein_coding
DDHD1	291.042145218476	0.0167003819758488	0.11615931973716	0.885524287143126	0.918193193265744	protein_coding
ZDHHC13	856.676963674042	0.0169296395084529	0.0753606262866777	0.822314853491651	0.870796716460076	protein_coding
ACTR1B	879.6454644686	-0.016945168589291	0.0823136638147131	0.835690571880576	0.880865136661243	protein_coding
SOCS4	741.217918266988	0.0170062196642022	0.0859273831327474	0.843101873649656	0.886861757342336	protein_coding
HOOK2	624.341507940394	-0.0173831544635975	0.08596725534697	0.835813835813034	0.880944305295995	protein_coding
CPNE2	617.552322417227	-0.017506945397068	0.0877868332731722	0.836523892171673	0.881505867613422	protein_coding
IARS2	2452.43754573549	-0.0178891899607478	0.062449682007087	0.77392167030105	0.834269813296598	protein_coding
ZNF138	334.216410164474	-0.0178943032764294	0.118407790050341	0.876748745611586	0.911750484486577	protein_coding
UTP25	896.724625990998	0.0179277605477377	0.0730964482181396	0.806036889697867	0.858837707348895	protein_coding
KLC2	308.594519417533	0.0179690514914413	0.114664453039421	0.875335336105651	0.910831138713287	protein_coding
FN3KRP	387.068979624753	0.0179931814456584	0.103548730808686	0.861795065637192	0.900754340677529	protein_coding
ZNF638	3113.80223360219	0.0180329877700097	0.0505635018684715	0.721796350317018	0.794763713309764	protein_coding
USP6NL	631.244180374182	0.0184231195067146	0.083105006875104	0.8255109036413	0.87289649312603	protein_coding
RER1	1485.25834479685	-0.0185218543950247	0.0603999909370243	0.758416030667607	0.822995898603286	protein_coding
SASH1	600.057189951787	-0.0186173647968992	0.0880542317223195	0.82834659742643	0.87541347337139	protein_coding
GLMP	321.044079692483	-0.0188556271242816	0.12569549826001	0.878680243860192	0.913179385624449	protein_coding
ARHGAP42	570.416756528419	-0.018943763265794	0.0891257995337947	0.828680666365196	0.875716922648319	protein_coding
WDR55	620.744734999446	0.019107368083898	0.0868397673438682	0.828782534625341	0.875783726776466	protein_coding
C9orf78	735.942468800843	0.0191756793092002	0.0826226635398134	0.816303847981642	0.866557936074215	protein_coding
CD44	9461.09868223455	0.0194712832591104	0.0485628265442146	0.694048509804908	0.770870153684294	protein_coding
CDC42BPG	598.078339889076	0.0195048829287453	0.0975729789887927	0.842919835558423	0.88671143665364	protein_coding
CUL4A	3366.37572747681	0.0195632292046429	0.0512080834804869	0.703799150273182	0.779141112370634	protein_coding
PDE10A	1057.31129685532	0.0196760603390094	0.0695093629552929	0.777083620330666	0.836563912645614	protein_coding
ENGASE	395.758333354826	0.0197058434521144	0.106455228872163	0.85403096368738	0.895448106211414	protein_coding
CSAD	216.605515592464	0.0200888996154285	0.132131018492972	0.878746689410924	0.913206553624396	protein_coding
KIF5B	7106.70867850525	0.0209118374067646	0.0428986427415688	0.627103589657454	0.714146603259126	protein_coding
DXO	352.828389740183	-0.0209817649014072	0.108023854204541	0.843807572059545	0.88748047940051	protein_coding
MTIF3	998.95670923342	0.0209870725472859	0.0713693170045579	0.768581750344974	0.830202298062204	protein_coding
COL18A1	449.528854565847	0.021173701106131	0.104011226562673	0.838130526425186	0.882697846413585	protein_coding
CASP10	324.727888958928	0.021316188202217	0.112567251018465	0.849823092771455	0.892316216507513	protein_coding
DDX18	2362.9315477478	-0.0214497489389702	0.0594626660486315	0.717324402499499	0.791330459702695	protein_coding
BUD13	587.884641210153	0.0214940622787558	0.100762514259321	0.830606509988765	0.877036614739254	protein_coding
LAMTOR1	881.206105663799	-0.0218535305276108	0.0748162049100375	0.768966343316148	0.830426074107825	protein_coding
CCT7	4755.51348072279	0.02192431086629	0.0478413736821273	0.646647524277179	0.730395792874991	protein_coding
KIF22	746.233424001999	-0.0221559325320059	0.0835799016900009	0.789309043991346	0.845927896457294	protein_coding
LSM14A	3579.15569744444	0.0223749708253273	0.0534311330739979	0.675891157860542	0.755033370546968	protein_coding
MAP2K3	1036.59430667582	0.0226109127660762	0.0792414230967895	0.775380636096638	0.835291251502124	protein_coding
AOPEP	377.368358361897	0.0226729032987748	0.113350629074371	0.84114988076556	0.885260532230297	protein_coding
CCDC124	300.109730522047	-0.0227434352762218	0.123985957936735	0.852170146524471	0.894200489971355	protein_coding
PPP1R26	760.820412326097	0.0229270057644255	0.07749395770149	0.767043936109577	0.828906448436628	protein_coding
ZNF627	209.624826814888	0.0230291825504835	0.134867753031005	0.863810644061325	0.902319928686621	protein_coding
NCOR2	2851.81114643131	-0.023150760548627	0.0631933779940841	0.71121968860494	0.785705300068783	protein_coding
DDX56	1097.23570801026	0.0232590304805584	0.0759880307600459	0.759541230779237	0.823745223386748	protein_coding
CDCA5	1643.40802732938	0.0236043529442585	0.0661215475555454	0.721517989325388	0.794564014684551	protein_coding
CASP6	422.216976388091	0.0236621048669428	0.0987804577236993	0.810146574830302	0.862121975037807	protein_coding
YARS1	5163.36935551151	0.0236636344481099	0.0577879535069457	0.665931925188827	0.746558090194866	protein_coding
FEZ2	589.754507504487	-0.0238853038639591	0.0882325480557394	0.782963588215427	0.841175390316981	protein_coding
NDUFS3	857.603811319256	-0.0239634537829976	0.0849905884556088	0.776442128781277	0.836032208046674	protein_coding
TBC1D2B	845.124358110737	-0.0242160898149149	0.0780966856461302	0.755030956303889	0.820306468853201	protein_coding
NAA30	368.743790158356	-0.0247262851272209	0.11952222428432	0.833787341026631	0.879595566299535	protein_coding
CDKAL1	339.855493476815	-0.0247678575464134	0.112055649051279	0.822519757243119	0.870830926574206	protein_coding
NDUFB6	406.984814114194	0.0247693520934932	0.104149552105764	0.811492607204228	0.86314283617887	protein_coding
PDAP1	2403.34327826362	-0.0248061330748313	0.0599543283230052	0.677812444848883	0.756582805822257	protein_coding
UTP3	654.704882869648	-0.0248540267450699	0.0893868750280358	0.779196062325014	0.838240640972375	protein_coding
SLC1A5	11621.8968273068	0.0251826833186156	0.0461385690239788	0.583248158071111	0.674487662204626	protein_coding
MSL1	1715.74213537063	0.0253338974111577	0.0641038506428826	0.692586742191767	0.769548372135202	protein_coding
SHISA5	1158.32339710691	-0.0254274075682778	0.0739944236611033	0.729674021795039	0.80097640549547	protein_coding
SNX2	988.853660292551	0.0255911766204782	0.0766989864620748	0.738482492555986	0.8075158687483	protein_coding
TBC1D9	613.680604467834	-0.0256489552160899	0.0917001777416927	0.778019247268917	0.837412004399749	protein_coding
TBL1XR1	2254.51506843847	-0.0257130094027829	0.0720655953993679	0.719649519714554	0.793277490522616	protein_coding
IQGAP3	2717.34636038778	-0.0258882269024538	0.054754412867486	0.634868407686063	0.720575483712409	protein_coding
ITGB1BP1	587.542055608968	0.0261458607791517	0.0884213891035549	0.769097076261812	0.830451846832832	protein_coding
SNAP47	394.96173367649	0.0263133896241575	0.104120799746607	0.799993140288803	0.854468195636597	protein_coding
ITM2B	2040.46487490793	0.0263474113611637	0.0627247486888325	0.675155879989152	0.754472377628438	protein_coding
CANT1	1487.88585631411	-0.0264743896705206	0.0658650638999702	0.686289034838963	0.764049575048212	protein_coding
LARP1B	755.397163499223	0.0267103597920323	0.0788060104259312	0.734342671133792	0.804347686481169	protein_coding
PHB	1613.33556715902	0.0271759825677538	0.0599541153408025	0.650091211636758	0.733152489834536	protein_coding
DMPK	393.268683437104	0.0272123462529318	0.104070442307561	0.793034321131088	0.848975745248674	protein_coding
EPN1	2501.17894090385	-0.0272534849877394	0.0649602908491128	0.673310439965371	0.752855702168149	protein_coding
ELF2	850.708444720418	-0.0275983968793795	0.0745392667182763	0.709661843052526	0.784328473727337	protein_coding
SMC1A	4220.44811992724	0.0276859788153823	0.0533410210263331	0.63129056211567	0.717593014419146	protein_coding
RAD54L	203.856806971174	-0.0277125609236516	0.136914277374729	0.836937603033405	0.881851386231905	protein_coding
DHX29	660.589133329543	0.0279084836791131	0.0851301703617474	0.746865521309181	0.813932902785986	protein_coding
RPA1	1568.59163531371	0.0279089255826242	0.0616860258645144	0.650913577107002	0.733787742180729	protein_coding
EFR3A	2820.30422847139	0.0280505111775329	0.0609452465196593	0.645171889238051	0.729128867592187	protein_coding
STK24	2791.90483582976	-0.0283419120466009	0.0519700347842498	0.584293821223036	0.675455581697528	protein_coding
GATC	557.897254868572	-0.0284071987669502	0.0919972154064743	0.756700137780091	0.82158858699179	protein_coding
RNF43	1219.28834117266	-0.0287539059362747	0.0657964641617139	0.65489133221915	0.737391432958381	protein_coding
RGL2	992.463704670685	0.0289971174029345	0.0716987415595621	0.68544386784457	0.763278066204042	protein_coding
SLC35B3	373.663042831599	0.0290319274220607	0.103832807229603	0.779086466735989	0.838202334439888	protein_coding
NDUFAF7	416.433044704573	-0.0290507500133909	0.0992447037863168	0.767784579095124	0.829623961191589	protein_coding
THAP12	1145.07246940111	-0.0290644911490129	0.0712890221912303	0.681947685103408	0.759925768409631	protein_coding
UBAC1	483.549259343393	0.0291437120961115	0.095283512490985	0.757275269094014	0.82207469562726	protein_coding
RRM2B	481.992887655467	-0.0293831903137144	0.0933461859974802	0.750319047567017	0.81698923445497	protein_coding
SPTLC2	2947.92248957319	-0.0293980267471212	0.0514950257002569	0.566934656639049	0.660136977754642	protein_coding
OSBPL1A	429.248674895719	0.0294726603248869	0.10180702227615	0.77138969627709	0.832411665392499	protein_coding
TUG1	4225.11047074466	0.0296744293145426	0.0544871948754996	0.60591616833623	0.695448484988719	protein_coding
P3H1	243.480889197464	0.0296908629729268	0.128201105283402	0.81668401127898	0.86683966494398	protein_coding
KDSR	716.999409770084	0.0296923617911571	0.0828927354509406	0.71971891697406	0.793284108540131	protein_coding
MRPS12	759.98348374637	0.0298416864226739	0.0792773098799668	0.706090244892495	0.781181287537801	protein_coding
SLC35F5	1108.58656191394	0.029904706248953	0.0706225634519399	0.67152797074386	0.751342958994841	protein_coding
IQCB1	918.009055590404	-0.0299477475700972	0.0757727647821688	0.69116072453773	0.768189919384671	protein_coding
OGFOD3	344.051564642154	-0.0299598117497421	0.108098088703362	0.779170324253955	0.838240640972375	protein_coding
RECQL4	573.645467940697	0.0301657607616861	0.0897414910872857	0.738761665697181	0.807744794716058	protein_coding
FIS1	1239.40879558857	0.0305290291811183	0.0704298126810527	0.664263853009516	0.745056699247048	protein_coding
TBL3	408.859283023942	-0.0306658690999858	0.102331859017092	0.762315878588867	0.825726798788916	protein_coding
DNM1L	1527.99656421729	-0.0308205075664554	0.0604912291504416	0.609420745554091	0.69855088039483	protein_coding
PTMA	13367.2092979217	-0.0308826426683148	0.123045774745309	0.799065647837075	0.853738362271535	protein_coding
MAT2B	1208.0248166691	-0.0309186314291385	0.072178200688149	0.666817345720294	0.74736582010934	protein_coding
NPAS2	214.483783194712	0.0309568253459074	0.134122804541388	0.816371288289934	0.866588927152651	protein_coding
XRCC3	250.250217747696	0.0309870657140229	0.127327712787823	0.805982157315626	0.858819776168992	protein_coding
ATPSCKMT	318.123441139703	-0.0312067727258495	0.112497583063096	0.778853777147383	0.838071372114043	protein_coding
MRPL39	359.30284511278	0.0312164195258054	0.110400284138827	0.776513477528388	0.836069301170796	protein_coding
ACOT7	267.947099755046	0.0312329629387683	0.124392767857497	0.800524254652085	0.854853358559098	protein_coding
VAMP8	907.989626691876	0.0313637678980833	0.074003622465479	0.671153363640359	0.751073883210513	protein_coding
CLSTN1	3570.80428853113	0.0316642779537825	0.0502975670815481	0.528761264908901	0.62647316148849	protein_coding
MED24	716.180847955642	0.0319003953880295	0.0820375279108872	0.696601934721781	0.772948415128605	protein_coding
AGAP3	1611.39689810968	-0.0323550098104651	0.0694822020617555	0.639790495219919	0.724456423822735	protein_coding
RAI1	1538.65182146833	-0.0323638647425531	0.0687010019875792	0.635933400434132	0.721386752129596	protein_coding
CNIH1	1365.22896879489	0.0325298727384798	0.0706399737496335	0.644902593020051	0.728969965210692	protein_coding
ZBTB37	627.942144189302	0.0328466004005078	0.0861365331151881	0.705292536348664	0.780451176430359	protein_coding
BTBD1	2162.59703761954	0.0329107422014932	0.0568146302607498	0.562101756638384	0.655992871589622	protein_coding
RFK	310.286169314865	-0.0330427524882283	0.127068711506752	0.792106438603147	0.848262958969189	protein_coding
CST3	1046.00741454655	-0.0330556286224164	0.074366117523147	0.654966107732254	0.737438981762941	protein_coding
GPN1	795.312134719965	0.0330677919302037	0.0789459270827099	0.674765138165488	0.754139845438341	protein_coding
PRRC2B	4270.62567361249	0.0330758208432208	0.0545119664160789	0.570759425772273	0.66370372435967	protein_coding
FARP1	2577.75085545018	-0.0330800687462176	0.0535472403472532	0.534860541694141	0.631999756541428	protein_coding
EFHD2	1290.33751106278	0.033120481722887	0.0652802712197397	0.611537402937455	0.700551821414473	protein_coding
EMC1	1232.24175736459	0.0332308313646843	0.0669353822731616	0.619230037606249	0.707147532487394	protein_coding
BMP2K	316.947122238648	0.0333532985860947	0.118009153282232	0.776397856458628	0.836032208046674	protein_coding
GMNN	618.327804955053	0.0334114525970524	0.085688432873985	0.697581486349367	0.773845841748052	protein_coding
NUDT2	255.032352646919	0.0335893174929114	0.128240788949842	0.789894459764758	0.846308645807255	protein_coding
SFI1	281.907895631694	-0.0336108617734992	0.118346314879628	0.773810064514978	0.834189192205746	protein_coding
CCNQ	322.180286893135	-0.0337051656418709	0.116778766864451	0.769676363992574	0.830998144255396	protein_coding
SRP72	2578.11100878377	-0.0337770231341329	0.0512920166847089	0.508936095188768	0.607655269262112	protein_coding
RARS1	1502.25601103077	0.0339883436225615	0.0620682329067273	0.58355314522481	0.674771480709556	protein_coding
BRPF1	389.996619860119	0.0340752153757004	0.111027300341722	0.75764344688507	0.82239557437587	protein_coding
EIF2S3	3731.93134779929	-0.0342506313918238	0.0517155582324481	0.506646005269627	0.60568587302813	protein_coding
TYW5	365.292831570754	-0.0343481664033533	0.109062718220095	0.75040061914342	0.817038790415743	protein_coding
SFPQ	6032.43051538315	-0.0344179165550296	0.0441863909537109	0.434475162406969	0.535309311028662	protein_coding
GNL1	1550.32921394584	0.0345199770879634	0.0709642077194805	0.626594139598466	0.713794369784919	protein_coding
UNK	474.100276558476	0.0345982108015351	0.096869633910162	0.719887799335347	0.793385755987173	protein_coding
TPCN1	934.591429663607	-0.034646095663096	0.0739253205382387	0.637599827866608	0.72266204290939	protein_coding
KIAA0319L	1889.8399486592	-0.0348786154042027	0.0584981241368909	0.549650745328201	0.644950108112189	protein_coding
NAA10	608.420600640189	0.0349606067840685	0.0865787283518056	0.687352856787846	0.765005241535613	protein_coding
MRPL9	493.337755235513	-0.0349765366844483	0.0924123852427384	0.702469562786615	0.778087375519121	protein_coding
