Gene name	baseMean	log2FoldChange	lfcSE	pvalue	padj	Gene type
MT-ND6	16460.4028671629	0.834554669961865	0.137682688345047	8.322869523097701e-10	2.9961801343239202e-09	protein_coding
MT-CYB	70257.6179269656	0.333135002319958	0.0518221412848591	1.08670384234139e-10	4.09624615867098e-10	protein_coding
MT-TP	314.81165435157	0.942876607989686	0.120307767961498	2.60714740306098e-15	1.21623936295153e-14	Mt_tRNA
INTS3	1159.98401091069	-0.719192253259449	0.0694341940215391	2.65747805201742e-25	1.73225367383805e-24	protein_coding
LINC02109	1.18947696969075	-0.790926813546943	1.30015449566846	0.0738785286210995	0.120280211359982	lncRNA
PCMTD2	1310.52869052659	-0.672818266158924	0.0674302097166762	1.36855010159529e-23	8.43771651753638e-23	protein_coding
OPRL1	3.59226240174401	-0.648006952526691	0.830222943859031	0.20369358215015	0.287718295889165	protein_coding
MYT1	131.790473997155	-0.888749925168386	0.174905622690545	2.14488909490204e-07	6.75078443010007e-07	protein_coding
FAM210CP	1.55585466108861	-0.038553961618756	0.790132894695131	0.919876042498469	0.944212710470704	processed_pseudogene
GATAD2B	1552.58519603025	1.49627387209695	0.0630366338704822	3.70028816132445e-125	1.2347736253209e-123	protein_coding
SLC27A3	104.131725926483	-0.795206217927541	0.193635003371791	2.52966547999319e-05	6.75432010908387e-05	protein_coding
DNAH10	11.6848318981284	0.73395261095977	0.59167344739826	0.117028095882247	0.179042714145844	protein_coding
IMPDH1P5	10.6436418553615	0.22633725933125	0.508831843209399	0.593285549188667	0.683960878052003	processed_pseudogene
DLG5	1247.90136922212	0.171879776314914	0.0652362862586809	0.0082529681241436	0.0163658105861059	protein_coding
ZNF100	66.7121936843706	-0.300231145958426	0.235769112592528	0.185959854042173	0.266087439134684	protein_coding
CCNYL6	2.14461512081893	0.0921487826296216	0.747376646348739	0.829736911221062	0.876424359444633	processed_pseudogene
SBNO2	799.464990291111	0.702805574752141	0.0822310869269864	8.81365444611427e-18	4.49774284774903e-17	protein_coding
CCDC92	243.352590236824	-0.62662015816072	0.127341574806901	6.51605203524175e-07	1.97618400501282e-06	protein_coding
DHX36	1357.34963522063	0.310319872554588	0.0693114300654648	7.14986368526376e-06	2.00026684011244e-05	protein_coding
FTCD	4.84362044142273	2.41936155247252	1.20636837801421	0.0053711522817213	0.0109748010099416	protein_coding
ARHGEF26	240.815707396207	-1.55491309579797	0.141978663571987	1.86369657002728e-28	1.3354723872131e-27	protein_coding
ZNF430	162.458660985935	0.965299806105518	0.154016281566907	1.91485120237008e-10	7.12074487827037e-10	protein_coding
SINHCAF	4108.02377105042	-0.241088604445592	0.055739848749361	1.46827562802982e-05	3.99761946405907e-05	protein_coding
ZNF85	4.42505388176635	-1.04365217417955	0.914147737721937	0.0747848648332378	0.121563632067688	protein_coding
LSS	2063.73499866502	1.90686874042218	0.0620066623835265	1.84408842582625e-208	1.2146324288479999e-206	protein_coding
ARHGEF26-AS1	16.7384933125688	0.0597024337413398	0.4108568777429	0.871774406092179	0.908084980380498	lncRNA
DSEL	35.9014961135443	-0.482222213638175	0.313713695351747	0.0996558817844294	0.156133520223455	protein_coding
TPO	23.8791502204889	-1.3722227465216	0.427159034347717	0.0003995419332618	0.0009453656144367	protein_coding
ZNF66	8.21344966432196	-1.41447087559376	0.764416311381657	0.0152868702562157	0.0289849293945888	protein_coding
ADI1	1651.38122880803	0.485408442786155	0.0632901277701077	1.46699045707002e-14	6.600291853910371e-14	protein_coding
TRAPPC12	640.550231598215	0.749867388042984	0.0830458353910661	1.1419111825606302e-19	6.20317036069496e-19	protein_coding
AP2A2	1350.19270917833	0.0831679459139646	0.066491910352304	0.210113896731226	0.295552562213565	protein_coding
LSM14A	3579.15569744444	0.0223749708253273	0.0534311330739979	0.675891157860542	0.755033370546968	protein_coding
ABCB11	11.2778000397428	3.61391952130088	0.823330990843011	1.53620836888041e-06	4.53398583067505e-06	protein_coding
RPS17	189.761221534712	-0.520491312379871	0.148907300776191	0.0003873124688158	0.0009179629621787	protein_coding
SUDS3P1	20.0789550516271	0.778544960381121	0.414171569755049	0.0351156238351947	0.0618845613174023	processed_pseudogene
SPATC1L	54.5957162057489	1.55402449661585	0.294755445991806	3.13478114759887e-08	1.03629809224242e-07	protein_coding
DLG5-AS1	8.46821875794443	-1.30015240294225	0.702155839264139	0.0176410021925831	0.0329684780336149	lncRNA
SEPTIN9-DT	9.73190211456039	-2.17626846215402	0.784620762324262	0.0008673591235235	0.0019793154417158	lncRNA
SEPTIN9	4554.72199224053	0.328451915348515	0.0543493757142153	1.4029825312126602e-09	4.99430922108666e-09	protein_coding
LINC01659	4.75017905687425	-5.3128641070352	2.53638716091993	0.0001160905965194	0.0002897852523893	lncRNA
CTDP1	960.790004482118	2.75862825480466	0.0830643035274864	1.51352391862751e-242	1.21178180029195e-240	protein_coding
SPC25	206.316104325749	-1.76969946378518	0.154932735851172	7.29209001688817e-31	5.61986991845756e-30	protein_coding
CES5AP1	10.6998982966794	-2.61830277229922	0.774844658280227	0.0001135544230696	0.0002838296875799	transcribed_unprocessed_pseudogene
MUC6	6.11720075908621	-1.41456201502066	0.889871047913874	0.023985503661867	0.0437782779096651	polymorphic_pseudogene
TUBGCP5	485.545892669451	0.322745193340133	0.0987634931384923	0.0010006554916412	0.002262533891788	protein_coding
ADAMTS12	2.21314272618932	3.98517516280468	2.82522672091998	0.0034403673874194	0.0072466156237009	protein_coding
FAM230I	1.37064210821586	-0.929336876387246	1.48564850629032	0.052318187636555	0.0885438822429835	lncRNA
NOSTRIN	388.868819706464	-1.87127453579296	0.114417575051068	8.22444093052981e-61	1.18997051471229e-59	protein_coding
PRB1	5.2920196564757	0.344635628964343	0.66909235380127	0.458834304848324	0.559089415394102	protein_coding
CRIM1	697.180684286965	0.678671580824419	0.0830186944272134	2.14473363234156e-16	1.03747597441492e-15	protein_coding
CRIM1-DT	1.40844157114926	-0.12492467778327	0.797146498209086	0.748126670037973	0.815032892091566	lncRNA
SKA1	507.290716801953	-0.858728584314314	0.0992207838964634	2.94844552268104e-18	1.52768988458512e-17	protein_coding
APOBEC3A	2.36288763859833	1.0149805862407	1.17419014481565	0.0832615178413204	0.13345638591176	protein_coding
KRTAP5-1	47.7657061489361	-1.53113050954166	0.309583521548498	2.05276202489368e-07	6.4698124857478e-07	protein_coding
KRTAP5-5	1.12539162750696	0.517127969054034	1.01772069590706	0.17557367209888	0.253143382909094	protein_coding
DUSP8	964.580018671575	0.314968902975347	0.0784156912615215	5.55219901140133e-05	0.0001433311213402	protein_coding
PAXBP1	789.427712685243	0.62377422033651	0.0782786457629067	1.0682059212743502e-15	5.06029892624591e-15	protein_coding
METRNL	609.392249949201	-0.0835476325293995	0.0927912783119391	0.364805372963051	0.465729104158035	protein_coding
ADH5P4	4.88305848645686	0.246666081973942	0.645623248981384	0.592863679424579	0.683514234386714	processed_pseudogene
C21orf62-AS1	6.60672014254486	-0.663696376214881	0.65755874532862	0.175679913172419	0.253264329875973	lncRNA
AADACL2-AS1	2.32536438452041	-3.28286243805802	2.74239298744468	0.0062398485311141	0.0126043048959601	lncRNA
HERC2P2	876.699490884986	0.797803444845092	0.0816702198999017	9.4094531215229e-23	5.66266636991941e-22	transcribed_unprocessed_pseudogene
TBCD	976.584071026013	-1.15987753709732	0.0764968861805369	2.64477403057669e-52	3.29079022431667e-51	protein_coding
DECR2	112.82404846123	-0.455844458457115	0.193023234066188	0.0153479775158837	0.0290886218782847	protein_coding
KIF26B	12.9654550039506	-2.57214901755405	0.702137998079649	4.13202467303713e-05	0.0001080104003711	protein_coding
KCNIP4	3.28964017326154	-0.206403221331053	0.699897242509991	0.648903204849027	0.7322743169789	protein_coding
RPL4P5	53.5611415178692	0.135159483465069	0.254345090051121	0.580492742408754	0.672390789097322	processed_pseudogene
CYFIP1	3619.98197307019	0.295870611206549	0.0492615871206476	1.8089223215927e-09	6.4071536599417705e-09	protein_coding
B3GNTL1	244.303836305942	-0.092676671304899	0.127655428792699	0.462305385679223	0.562592804593149	protein_coding
IFITM10	25.0201898556675	2.58988862891199	0.451025850912555	1.3967972740559701e-09	4.9738539424108406e-09	protein_coding
SMN2	9.78977756738105	-0.271494340847439	0.518181530007502	0.522593708817192	0.620626251605426	protein_coding
RAB11FIP3	164.417806474244	-1.08919984849936	0.166310296643396	2.63423309412713e-11	1.02167842257331e-10	protein_coding
LRRC56	123.236156462299	-2.50919491129058	0.213656286634984	1.39118605485441e-32	1.1217613391776302e-31	protein_coding
MEGF11	30.7081586274078	-0.260247353301988	0.339113226168545	0.407370819613475	0.508986259365351	protein_coding
KRT20	8602.82984884982	1.21856938000135	0.0443353092844046	1.18974616138451e-166	5.67521442624217e-165	protein_coding
GOLGA6L9	127.143715097112	1.36360007170977	0.211466393313365	3.71132751224102e-11	1.42721077346159e-10	protein_coding
NDUFA6	807.208491998089	0.685997062515965	0.0820504569943186	4.72826076496319e-17	2.33710585542181e-16	protein_coding
PHRF1	1596.12669538243	1.16739294967557	0.0723550706495821	5.38273941676641e-59	7.53783125495014e-58	protein_coding
TCF20	2136.32332673445	0.275239959869681	0.0586204629573113	2.54514448238741e-06	7.38101672621708e-06	protein_coding
LINC00235	8.41282137743189	-3.21561687419291	0.979722029469008	0.0002056915082699	0.0005018908242924	lncRNA
CAPN15	1062.54325209261	0.443485436306711	0.0731584848210285	1.17683979619328e-09	4.203820921038541e-09	lncRNA
KRT23	42.4087880158282	-2.70566463183585	0.377590088467227	1.3952793975984e-13	6.01145476151065e-13	protein_coding
SMDT1	449.38600482866	0.802813325019558	0.110480692905349	2.60145467867713e-13	1.10567923671856e-12	protein_coding
NDUFA6-DT	18.5862432678285	-1.90479385165109	0.518781269522826	4.94409192440116e-05	0.0001283198566129	lncRNA
OLA1P1	10.5657539147954	-0.103770848278538	0.516072068392348	0.804695057162528	0.857802511130586	processed_pseudogene
GTF2H2	28.8794220003196	-1.27243105699717	0.382432959032747	0.0003016414973877	0.0007230078332604	protein_coding
CYP2D7	38.0765206440923	-0.239271236900426	0.304603340901114	0.402461446784982	0.504200567358958	polymorphic_pseudogene
ADAMTS7	3.26568354759903	-0.446130170936996	0.785040700328014	0.342600286433704	0.442475171434891	transcribed_unprocessed_pseudogene
GART	1657.16893996602	-1.25958097784101	0.0636736839377672	1.80529573778857e-87	3.85163755431389e-86	protein_coding
CYP2D8P	10.2874557854707	-0.041139148164985	0.511579010130544	0.920552302860029	0.944692879125075	unprocessed_pseudogene
KRT40	30.9670881214758	-3.1756641991133	0.509795361606105	6.647210947721129e-11	2.52832811236302e-10	protein_coding
DNAJC28	11.5863919901668	-2.12583276784563	0.70627007788343	0.0004320472239519	0.0010181306292566	protein_coding
CYP2D6	14.8430469988228	-1.80592422533735	0.603364649257145	0.0005125194583701	0.001198664934739	polymorphic_pseudogene
IFNGR2	702.632077008707	0.669618799601492	0.0799120066335352	3.95595058869285e-17	1.96221384497816e-16	protein_coding
KRT12	49.4164971793635	4.48860230703783	0.44712727516826	2.81436316327155e-24	1.7782442987564602e-23	protein_coding
MUC20-OT1	221.344668784408	0.40000901373414	0.133504605583216	0.0024283278762918	0.0052177385510687	lncRNA
TMEM50B	213.614287742409	0.800262199525696	0.133834630692697	1.43187718705047e-09	5.093166923734621e-09	protein_coding
PSMB1	5228.27008248011	2.00352261535641	0.0514588771384602	0.0	0.0	lncRNA
HERC2	3248.2466994448	0.935022781973018	0.0499511552010755	1.85509467354192e-78	3.49109095623862e-77	protein_coding
FAM120B	288.945923112018	-0.448078941103454	0.121428232303845	0.0001941555440199	0.0004750730363288	protein_coding
NKD2	29.3200601790734	-1.01131831966617	0.36880519465188	0.0027725552842381	0.0059158637941678	protein_coding
CYP2D6	14.8430469988228	-1.80592422533735	0.603364649257145	0.0005125194583701	0.001198664934739	protein_coding
LMNTD2	62.9961955145369	-0.211615196000015	0.242209998005909	0.363114205080988	0.46388372004539	protein_coding
TNFRSF14	712.196571430626	0.0507517602313476	0.0810408050782601	0.522503814934175	0.620552020063871	protein_coding
SLC12A7	6015.34383078444	1.91649523228098	0.0540082988117776	1.24422655798849e-276	1.22572545003927e-274	protein_coding
MIR210HG	390.061191497032	2.77287013600656	0.122169781265837	2.82257922156019e-115	8.550000000282179e-114	lncRNA
DLL1	23.6385523897575	-1.98889734533266	0.455812894485286	2.5037412777949e-06	7.26504638988735e-06	protein_coding
RNH1	2726.82697891146	0.554339004222783	0.0525368239776609	4.1522070031272097e-26	2.78016271503712e-25	protein_coding
MUC4	14.7393204939001	0.709142554222681	0.51632969218896	0.100261647769697	0.156941514001091	protein_coding
SERF1B	1.36291328632711	-0.982904298178181	1.54123938681402	0.0494750271389177	0.08422277722867	protein_coding
MUC20	551.506806176427	0.759421865538106	0.109126063566859	2.1573922652158097e-12	8.79650781811405e-12	protein_coding
ERICH1	89.8245387197996	-0.250274193170956	0.19885097109529	0.196197045292219	0.278500980593353	protein_coding
UGT2A3	21.796410614917	-3.47005197179467	0.625537140046559	5.65364404547247e-09	1.94977575011134e-08	protein_coding
TTC34	26.3437254016552	-3.77455444440607	0.600967672007558	7.896188053533589e-11	2.99283755297698e-10	protein_coding
UGT2B10	4.89379808066853	-2.64335218052882	1.24226256740954	0.0052534690606489	0.0107517931511322	protein_coding
MMEL1	39.6415064892002	-1.0365945681195	0.321645358828965	0.0005705140044864	0.0013277225055109	protein_coding
UGT2B15	11.8630963520101	-7.17037502642764	2.63929188939756	1.41630298035993e-07	4.51852899591598e-07	protein_coding
MT2P1	12.2333263511961	3.88379786471225	0.812333855618906	4.3202920611472e-07	1.32749088041054e-06	processed_pseudogene
TMPRSS11E	2.99997376978327	0.480371204442125	0.786929099865416	0.314460809315071	0.412759414752686	protein_coding
DRD4	6.10737243694569	-0.197185426765589	0.613456291822682	0.661001307206482	0.742242423366264	protein_coding
DEAF1	370.363516345568	-0.921913985507117	0.110314091675628	3.5533253644862e-17	1.76598477974398e-16	protein_coding
MCCC2	2157.50689716536	-0.817750372652452	0.0548602252548077	1.90406378080149e-50	2.2730388380084398e-49	protein_coding
CNTNAP2	88.0727363281776	-2.13789227947918	0.241817722583581	1.82398348138496e-19	9.82124945846492e-19	protein_coding
IRF7	1181.55381162528	0.835985468179036	0.0874479690870171	7.6563946964881e-22	4.48149292257885e-21	protein_coding
YTHDC1	2259.16598310496	0.852222339653204	0.0606866079909771	4.84683518675719e-45	5.20225446051845e-44	protein_coding
RPL5P29	1.64768938679146	0.131704007395812	0.786530403735931	0.741730021446878	0.809698668133718	processed_pseudogene
BDH1	830.508523103775	-0.276186582574786	0.0800941954123642	0.0005314824509758	0.0012408376480383	protein_coding
BDP1	2872.64393965047	0.855139092554839	0.0509208566814297	1.69778100473982e-63	2.55603468474385e-62	protein_coding
CNOT3	1659.94950536539	0.524725606406094	0.0693522999961128	3.1349110052279904e-14	1.39139693548395e-13	protein_coding
PANK4	460.242730875304	1.45770593082232	0.102542230217802	2.72929870955478e-46	3.00196360005302e-45	protein_coding
HRAS	584.048866297174	-0.199365862468846	0.096715658536926	0.0381667987617029	0.0667322576080458	protein_coding
LENG1	135.398765793057	0.299610561180117	0.177860811402787	0.0854550636235792	0.13650880087303	protein_coding
SNTB2	541.158880034765	0.188140533848174	0.0931849588498575	0.0424311766600392	0.0734345860650144	protein_coding
UTP4	1142.02204290608	-0.343614619299017	0.0733675149038237	2.62232359742393e-06	7.59511799443069e-06	protein_coding
LMNTD2-AS1	42.7845839198735	0.109423958957667	0.279501182307472	0.681860195222665	0.759865645453233	lncRNA
PLCH2	50.4045793841105	-0.280013522162266	0.267240357198036	0.27156814050543	0.365543333189095	protein_coding
RASSF7	2247.54992930954	0.529109090331276	0.076162802955001	3.1328674944450996e-12	1.26803343496136e-11	protein_coding
SMN1	46.6433622408679	0.0898730797343164	0.287869983144072	0.742614268704006	0.810313224189519	protein_coding
NDUFA3	486.583270258523	-0.584127175128632	0.104947678133661	2.00705028372456e-08	6.71030623116882e-08	protein_coding
CDHR5	588.708276733424	0.858856804969123	0.104273813891757	1.0785323354338499e-16	5.26667794315952e-16	protein_coding
GP6	2.77762200426576	-0.318377631084158	0.77577425743995	0.476272939606331	0.576498902813643	protein_coding
TNFRSF14-AS1	56.6947126566856	-1.46460093812103	0.298279673971216	2.50083036539059e-07	7.8351513300636e-07	lncRNA
MBOAT7	1839.14785730225	0.309453697632972	0.0595384303724185	1.95751059500779e-07	6.18502952912963e-07	protein_coding
PRXL2B	662.747622220701	-0.958544607236774	0.105593392893381	5.44789143620361e-20	2.9931698390276803e-19	protein_coding
RDH13	721.147584139171	1.14444167557378	0.0920905629453871	9.683572932842389e-36	8.432374923610411e-35	protein_coding
OSCAR	5.31110986340765	-2.24455779493075	1.09060495131304	0.0059628700593584	0.0120821467202836	protein_coding
TSEN34	1444.63497248835	0.300732797933565	0.0653401242682777	3.98066878167482e-06	1.13723355510261e-05	protein_coding
RPS9	14167.2127011086	0.939081043598361	0.0400010170534861	2.11793234763889e-121	6.855444447543131e-120	protein_coding
ABR	1568.47587039139	-0.517625709817282	0.0601378789232006	6.1258379506498595e-18	3.14096484014086e-17	protein_coding
CLK2	635.919735211211	0.329305185290465	0.0921754496404433	0.0003252746893666	0.0007767784476885	protein_coding
SCT	1.85116951578623	0.0631411043234211	0.771287440733114	0.87619926883872	0.911269761927279	protein_coding
PTDSS2	377.36942170717	-0.196897052116462	0.119421977903541	0.0960744873822752	0.151233551139891	protein_coding
TFPT	129.551780913514	0.281557216582145	0.177372081006074	0.10516914395955	0.16342654576747	protein_coding
PKLR	1.15969207881518	-0.172015100440371	0.830059236841707	0.633724382337922	0.719673569316992	protein_coding
BTG3-AS1	4.62820039288068	-0.651943266502067	0.756842635161219	0.199616915673031	0.282823916665804	lncRNA
BTG3	177.495647859879	-0.595236542781985	0.159202413807631	0.0001438032772419	0.0003560977765845	protein_coding
MTX1P1	7.92831648417007	0.0061454798982437	0.551321512186489	0.990406225363703	0.993739449751607	unprocessed_pseudogene
KBTBD11	169.957210058489	-0.926029198374363	0.159118011923785	3.23005402809036e-09	1.1297709812978e-08	protein_coding
SCAMP3	842.276843711097	0.385233185667071	0.0855730043639315	6.15541095765976e-06	1.73103266077516e-05	protein_coding
GBA	307.977176652467	0.16442429335151	0.120715345662372	0.169156551444272	0.245233165437603	protein_coding
TIMM22	168.149960412579	0.368848874234255	0.160044160834071	0.0191694729713686	0.0356164900345706	protein_coding
NXN	740.336097054725	-0.439256568801872	0.0783298479144966	1.78642172634705e-08	5.99655458897354e-08	protein_coding
POMZP3	24.5466266187801	-0.442708065030032	0.364623122831081	0.18376231549966	0.263391102264125	protein_coding
UPK3B	265.508462543294	-0.930824912027701	0.136027485552424	4.22111793901014e-12	1.6975876865831e-11	protein_coding
PLEKHA3P1	6.61392365932687	1.18585179856112	0.803505892742083	0.0379686264587515	0.0664319025716132	processed_pseudogene
DENND11	4021.21699827011	0.856228411259005	0.0464275947739025	3.60802313228535e-76	6.57687756486899e-75	protein_coding
HCN3	141.198229889443	-0.176305411472134	0.162956462475435	0.27045005074504	0.364276379133344	protein_coding
DTX2	218.230947236001	0.721207710576308	0.152010614605389	1.38084094853573e-06	4.09205304507411e-06	protein_coding
WEE2-AS1	2.42034954851434	-0.941822653592786	1.1351052604851	0.101758448716539	0.158944087344502	lncRNA
C14orf180	2.26224075100091	-1.34938431997324	1.57445057652014	0.0416013798086072	0.0721417468011191	protein_coding
FAM189B	251.281644446446	-0.573840225519972	0.133886312006997	1.41148060147051e-05	3.85224373260887e-05	protein_coding
LINC01480	1.73495130217691	-0.062126587681189	0.776038218665566	0.875429550845154	0.910845514214515	lncRNA
CEACAM7	67.24420279005	0.279397528858225	0.230100754612774	0.20927661220502	0.294557676689113	protein_coding
SSBP1	1526.67955015844	-0.37958976040144	0.0743736832399339	3.027781599272e-07	9.42614392364728e-07	protein_coding
NOP56P1	7.19173182191926	-1.12262999287402	0.772836339458244	0.0450746887762194	0.0775829761692175	processed_pseudogene
ATP23	35.0367693394173	-1.18536772489475	0.350424035171129	0.0002710022571013	0.0006531612744816	protein_coding
TRIM27	1530.42822870416	0.288439816907022	0.0661338049796411	1.24179340034511e-05	3.40392896078578e-05	protein_coding
GIHCG	5.83859680970103	-0.723173696507053	0.711881876395014	0.154821580108572	0.227885452954256	lncRNA
AGK	804.662006762819	-0.078563086798464	0.0755223068579708	0.296170382246177	0.39287093969521	protein_coding
ZNF311	70.9915537785365	-3.09473158339626	0.310306837907181	3.36403399852434e-24	2.11669764894653e-23	protein_coding
TOMM40P4	26.1672887757791	-0.0245755283182235	0.348966222450932	0.937649394615794	0.956821292704228	processed_pseudogene
MYL6P5	2.61595776277748	0.345350667404254	0.779097776125801	0.45051269795701	0.551113093095234	processed_pseudogene
HSP90AA4P	5.80806756388496	1.35170747542842	0.853002402613443	0.0246602656438274	0.044872494294719	transcribed_processed_pseudogene
TAF9	1013.7740469669	-1.20931610356546	0.0769350412819426	4.93629165672945e-56	6.53690802794716e-55	protein_coding
PATL2	5.49513535783002	-0.447601346420125	0.679078299189122	0.34693135661407	0.447015676892898	lncRNA
TRIM69	289.409505128796	-1.05039412948716	0.133720242343607	1.9681402536547303e-15	9.23464938233773e-15	protein_coding
RAD17	633.549684564887	-0.751938909043826	0.0863589188755378	2.07983298035973e-18	1.08258340613349e-17	protein_coding
HNRNPCL2	1.39883719964327	0.14765773192305	0.816050336895876	0.689535522398833	0.76679734314173	protein_coding
SLC39A11	233.59116396697	-0.1599990617653	0.144312277094188	0.259837527144399	0.35266554990043	protein_coding
SORD2P	39.1402107601028	-0.508311194867148	0.310302649611159	0.0797386004962524	0.128637750804136	transcribed_unprocessed_pseudogene
B2M	12860.9305781549	1.17846443502348	0.0584033047680748	6.49969124989936e-91	1.43678053014849e-89	protein_coding
HLA-H	216.354286015202	1.2960750450252	0.158291780028727	1.15747846704715e-16	5.64731849835366e-16	unprocessed_pseudogene
MICB	16.1760899343788	1.5912403331698	0.5204888715333	0.0004730712597989	0.001109841437619	protein_coding
ATAT1	277.619886818471	-1.20498211401135	0.126940053036572	9.021654846646e-22	5.2575271480274e-21	protein_coding
PDCD6IP	2637.01571500954	0.641697163468888	0.0508415887860398	1.2109048271309899e-36	1.07721560946737e-35	transcribed_unprocessed_pseudogene
IFITM4P	1.84897919395295	0.770829112622848	1.15162745663603	0.11364570288621	0.174634407324228	processed_pseudogene
NSMCE3	306.759525231139	0.963509972808446	0.127421015523547	2.0500815531179102e-14	9.160076480091831e-14	protein_coding
MUC2	268.032194110483	-1.03724112955556	0.13968023948211	5.32846752346739e-14	2.33886898773197e-13	protein_coding
HERC2P9	268.82955408406	0.825745967751656	0.133854397853744	4.09115180139657e-10	1.4985017380543701e-09	transcribed_unprocessed_pseudogene
HLA-G	27.0848213212358	1.3246521672405	0.398723048240127	0.0002752390878158	0.0006627382839246	protein_coding
LILRA6	3.49788106872948	-0.459550892770047	0.747744881295101	0.340767047807619	0.440375279143617	protein_coding
RPL41P2	27.2949318182597	0.797187644216306	0.360505734560723	0.0160215692468812	0.0302236879523632	processed_pseudogene
TRIM10	108.089386545882	-2.83604267516037	0.242022309193604	1.5967451987218901e-32	1.2856806223397501e-31	protein_coding
PTPRN2	20.6908783327504	-0.153876676164868	0.400054087651378	0.66712346236909	0.747597972716695	protein_coding
MAMDC2-AS1	2.26210206170805	-0.304536587438878	0.775075469626358	0.493225125327835	0.592581520211998	lncRNA
MAMDC2	11.5401324842301	-0.110787488223675	0.48815980608908	0.785187196449845	0.842725190524399	protein_coding
LINC02688	26.569033016031	-3.47883583386428	0.554002361554066	7.7789231967739e-11	2.94937820937923e-10	lncRNA
RNF39	70.1548009500423	-0.097368049114943	0.230315442054001	0.660533735769039	0.741827677078309	protein_coding
MUC21	2.50807959694438	-0.08904542270092	0.732371712752772	0.836307963336582	0.881351899222338	protein_coding
LRRC37A2	51.9125532041222	0.195002526729153	0.258111381456993	0.430792278848802	0.531581061657562	protein_coding
ARHGAP11B	34.4386203296939	-2.1781044892673	0.401514324840316	9.608216813337191e-09	3.27274468665956e-08	protein_coding
MICD	6.0253954309514	0.0760050694191797	0.585367990400656	0.866474903152035	0.904102618264739	unprocessed_pseudogene
HCG15	3.36864332113868	-4.48839580557823	2.56528747284419	0.0009237292697054	0.0020984417277909	lncRNA
TRIM31-AS1	27.8228497878853	0.905719756750641	0.364905161348314	0.0067540548066793	0.0135728047724825	lncRNA
TNF	4.1384103608064	1.11891376575054	0.962212196292635	0.0584822715099845	0.097980723740996	protein_coding
PTMAP1	1.90018509059968	-0.532388538591011	0.92165723124893	0.239842937258272	0.330208442976646	processed_pseudogene
HLA-V	126.549526989292	0.241060108822244	0.17390020094249	0.157943918157674	0.231675619707165	transcribed_unprocessed_pseudogene
RPS7P11	3.98076413609772	0.45759759712099	0.721132230748734	0.342877114554288	0.442723367994704	processed_pseudogene
ARHGAP11A	1318.19471418556	-1.91009570064102	0.0802145854981865	3.9701890055999795e-126	1.35272996223886e-124	protein_coding
CABIN1	1271.15948573422	0.8581564906619	0.0711640999402039	9.81325801623781e-34	8.16858192990141e-33	lncRNA
KANSL1-AS1	28.4495605624914	-0.374222438053741	0.347228044448979	0.241721529443201	0.332356656172908	lncRNA
SMARCB1	803.99967557368	-0.239430963561824	0.0806597548147909	0.0028549423975625	0.0060802034819036	protein_coding
NSFP1	8.22088980296844	0.136699731529956	0.545557753429765	0.754205372134906	0.819606010639458	unprocessed_pseudogene
WNT3	10.4998557552964	-0.611307801363722	0.542412986871253	0.167311243607329	0.243086768685787	protein_coding
PSORS1C1	26.3648448263155	-0.204625175380774	0.357749570853277	0.532141269380438	0.629679312820449	protein_coding
